mmsi,v_name,v_class,v_callsign,v_imo,v_flag,v_system,v_mmsi,v_source
273357230,SINEKURA,Aggregates Carrier,UBKH3,9066875, Russia,,273357230,VesselFinder
357588000,CAI JUN 2,Aggregates Carrier,HOWF,8665870, Panama,,357588000,VesselFinder
376700000,B/M CRUZ DEL SUR,Aggregates Carrier,ZPRQ,7911595, St Vincent & Grenadines,,376700000,VesselFinder
258311000,KNM VALKYRIEN,Anchor Handling Vessel,LBEA,8008541, Norway,,258311000,VesselFinder
367441110,CLEAT,Anti-polution,WDF3538,, USA,,367441110,VesselFinder
367514780,OCEAN SCOUT,Anti-polution,WDG2354,, USA,,367514780,VesselFinder
367520510,OCEAN GUARDIAN,Anti-polution,WDG2908,, USA,,367520510,VesselFinder
367534910,OCEAN SENTINEL,Anti-polution,WDG4282,, USA,,367534910,VesselFinder
443004212,ANTONIO DAVID,Anti-polution,PS-7014,, Unknown,,443004212,VesselFinder
663026000,SAMBA LAOBE FALL,Anti-polution,6WIV,, Senegal,,663026000,VesselFinder
236111758,IVER BEST,Asphalt/Bitumen Tanker,ZDKN7,9588275, Gibraltar,,236111758,VesselFinder
236594000,IVER BEAUTY,Asphalt/Bitumen Tanker,ZDKD4,9588263, Gibraltar,,236594000,VesselFinder
236623000,IVER BLESSING,Asphalt/Bitumen Tanker,ZDKP2,9588287, Gibraltar,,236623000,VesselFinder
269032000,SAN BEATO,Asphalt/Bitumen Tanker,HBLC,9531765, Switzerland,,269032000,VesselFinder
316188000,THALASSA DESGAGNES,Asphalt/Bitumen Tanker,VORX,7382988, Canada,,316188000,VesselFinder
355531000,OCEAN SAPPHIRE I,Asphalt/Bitumen Tanker,3FOD9,9115432, Panama,,355531000,VesselFinder
356714000,GP ASPHALT I,Asphalt/Bitumen Tanker,H8WW,9120891, Panama,,356714000,VesselFinder
371737000,XING HAI WAN,Asphalt/Bitumen Tanker,HP5831,9570113, Panama,,371737000,VesselFinder
413369000,PENG HU WAN,Asphalt/Bitumen Tanker,BQCZ,9469314, China,,413369000,VesselFinder
431001045,TAIRAMARU,Asphalt/Bitumen Tanker,JD2968,9553098, Japan,,431001045,VesselFinder
431400649,NICHIASUMARU NO.11,Asphalt/Bitumen Tanker,JK5541,9163099, Japan,,431400649,VesselFinder
441611000,OCEAN WORLD,Asphalt/Bitumen Tanker,DSQK8,9528718, Korea,,441611000,VesselFinder
477229900,SAN DU AO,Asphalt/Bitumen Tanker,VRIP6,9608752, Hong Kong,,477229900,VesselFinder
477513000,NEW MILLENNIUM,Asphalt/Bitumen Tanker,VRYU9,9291171, Hong Kong,,477513000,VesselFinder
477938700,ZHUANG YUAN AO,Asphalt/Bitumen Tanker,VRKU4,9650339, Hong Kong,,477938700,VesselFinder
525011117,MT COSMIC 5,Asphalt/Bitumen Tanker,PMKD,8310504, Indonesia,,525011117,VesselFinder
525015278,MT EDRICKO 3,Asphalt/Bitumen Tanker,PMAA,9087893, Indonesia,,525015278,VesselFinder
538003932,ASPHALT CARRIER,Asphalt/Bitumen Tanker,V7UC8,9293545, Marshall Islands,,538003932,VesselFinder
538004558,ASPHALT SPIRIT,Asphalt/Bitumen Tanker,V7XS3,9612557, Marshall Islands,,538004558,VesselFinder
564018000,AD MATSU,Asphalt/Bitumen Tanker,9V7789,9523782, Singapore,,564018000,VesselFinder
564307000,M/T BITUMEN EIKO,Asphalt/Bitumen Tanker,9V7536,9511179, Singapore,,564307000,VesselFinder
565974000,NEW GRACE,Asphalt/Bitumen Tanker,9VPN7,9459682, Singapore,,565974000,VesselFinder
567463000,TASCO AMARIT,Asphalt/Bitumen Tanker,HSB4699,9615999, Thailand,,567463000,VesselFinder
218507000,CONDOCK 4,Barge Carrier,DINF,8324701, Germany,,218507000,VesselFinder
538001814,EIDE TRADER M/V,Barge Carrier,V7EJ2,7734167, Marshall Islands,,538001814,VesselFinder
636011570,BACO,Barge Carrier,A8AD6,7812115, Liberia,,636011570,VesselFinder
636011571,BACO LINER 2,Barge Carrier,A8AD7,7904621, Liberia,,636011571,VesselFinder
636011584,BACO LINER 3,Barge Carrier,A8AF6,8203696, Liberia,,636011584,VesselFinder
205395000,MINERAL   NOBLE,Bulk Carrier,ONAN,9283681, Belgium,,205395000,VesselFinder
205400000,MINERAL BEIJING,Bulk Carrier,ONAR,9272383, Belgium,,205400000,VesselFinder
205420000,MINERAL TIANJIN,Bulk Carrier,ONBF,9292565, Belgium,,205420000,VesselFinder
205430000,LOWLANDS LONGEVITY,Bulk Carrier,ONDE,9218777, Belgium,,205430000,VesselFinder
205487000,MINERAL WATER,Bulk Carrier,ONEQ,9175066, Belgium,,205487000,VesselFinder
205547000,BRASSCHAAT,Bulk Carrier,ONFU,9459369, Belgium,,205547000,VesselFinder
205549000,MINERAL DALIAN,Bulk Carrier,ONFW,9474137, Belgium,,205549000,VesselFinder
205554000,MINERAL NINGBO,Bulk Carrier,ONGA,9416848, Belgium,,205554000,VesselFinder
205602000,LAKE DOLPHIN,Bulk Carrier,ONHA,9456680, Belgium,,205602000,VesselFinder
205607000,MINERAL MANILA,Bulk Carrier,ONHC,9585106, Belgium,,205607000,VesselFinder
207029000,SVILEN RUSSEV,Bulk Carrier,LZHL,8128145, Bulgaria,,207029000,VesselFinder
207050000,YORDAN LUTIBRODSKI,Bulk Carrier,LZHF,8515532, Bulgaria,,207050000,VesselFinder
209017000,UBC TARRAGONA,Bulk Carrier,5BWR2,9416719, Cyprus,,209017000,VesselFinder
209024000,JP CITRUS,Bulk Carrier,C4PA2,9317389, Cyprus,,209024000,VesselFinder
209029000,BRIGHT LIFE,Bulk Carrier,5BDD3,9589712, Cyprus,,209029000,VesselFinder
209034000,FLORA,Bulk Carrier,5BHY3,9583158, Cyprus,,209034000,VesselFinder
209038000,ORIENT CRUSADER,Bulk Carrier,5BZN2,9464596, Cyprus,,209038000,VesselFinder
209058000,CAPE VENTURE,Bulk Carrier,5BZR2,9518921, Cyprus,,209058000,VesselFinder
209063000,NORFOLK,Bulk Carrier,P3HC9,9225809, Cyprus,,209063000,VesselFinder
209086000,ORIENT ADVENTURE,Bulk Carrier,5BDL3,9496329, Cyprus,,209086000,VesselFinder
209088000,ORIENT TRADER,Bulk Carrier,5BAA3,9467574, Cyprus,,209088000,VesselFinder
209089000,ORIENT TRANSIT,Bulk Carrier,5BZZ2,9467598, Cyprus,,209089000,VesselFinder
209109000,UBC SALAVERRY,Bulk Carrier,5BDP3,9426881, Cyprus,,209109000,VesselFinder
209135000,PRINCESS  NATALIE,Bulk Carrier,P3FB9,8803446, Cyprus,,209135000,VesselFinder
209136000,UBC TAMPA,Bulk Carrier,5BVM2,9416707, Cyprus,,209136000,VesselFinder
209182000,SHOVELER,Bulk Carrier,5BMD2,9459979, Cyprus,,209182000,VesselFinder
209191000,ARCHIGETIS,Bulk Carrier,5BGT3,9592123, Cyprus,,209191000,VesselFinder
209243000,ARCHIMEDES,Bulk Carrier,5BGU3,9592135, Cyprus,,209243000,VesselFinder
209263000,ORIENT TRIBUNE,Bulk Carrier,5BEQ3,9467603, Cyprus,,209263000,VesselFinder
209270000,CAPTAIN ANTONIS,Bulk Carrier,5BGV3,9583201, Cyprus,,209270000,VesselFinder
209289000,UBC SAVANNAH,Bulk Carrier,P3UW8,9220976, Cyprus,,209289000,VesselFinder
209317000,STALO,Bulk Carrier,C4GF2,9309485, Cyprus,,209317000,VesselFinder
209373000,PONTODAMON,Bulk Carrier,P3LT9,9208514, Cyprus,,209373000,VesselFinder
209393000,UBC SACRAMENTO,Bulk Carrier,P3CH9,9236080, Cyprus,,209393000,VesselFinder
209411000,BELLEMAR,Bulk Carrier,5BMA3,9376385, Cyprus,,209411000,VesselFinder
209428000,ORIENT DEFENDER,Bulk Carrier,5BEZ3,9522881, Cyprus,,209428000,VesselFinder
209431000,ARUN,Bulk Carrier,5BMR3,9481659, Cyprus,,209431000,VesselFinder
209433000,ATLANTIS PRIDE,Bulk Carrier,P3VK8,9214549, Cyprus,,209433000,VesselFinder
209437000,CAPE CANADA,Bulk Carrier,5BMP3,9116565, Cyprus,,209437000,VesselFinder
209485000,MEGALOHARI,Bulk Carrier,5BCK2,9296066, Cyprus,,209485000,VesselFinder
209605000,AKILI,Bulk Carrier,P3AS9,9222479, Cyprus,,209605000,VesselFinder
209722000,BLUE WAVE,Bulk Carrier,5BGC3,9453377, Cyprus,,209722000,VesselFinder
209733000,PONTOVREMON,Bulk Carrier,P3ZR9,9223320, Cyprus,,209733000,VesselFinder
209738000,CAPE KALLIA,Bulk Carrier,5BNS3,9447160, Cyprus,,209738000,VesselFinder
209785000,EFROSSINI,Bulk Carrier,5BNN3,9618020, Cyprus,,209785000,VesselFinder
209793000,V ARCTIC TERN,Bulk Carrier,DUFQ,9226750, Philippines,,548886000,VesselFinder
209817000,KOULITSA,Bulk Carrier,5BTN3,9253832, Cyprus,,209817000,VesselFinder
209819000,AYIA MARINA,Bulk Carrier,C4EZ2,9125358, Cyprus,,209819000,VesselFinder
209886000,EMS,Bulk Carrier,P3YA8,9224685, Cyprus,,209886000,VesselFinder
209919000,SFAKIA WAVE,Bulk Carrier,5BKQ3,9453391, Cyprus,,209919000,VesselFinder
209922000,SHRAVAN,Bulk Carrier,5BNW3,9481673, Cyprus,,209922000,VesselFinder
209923000,KISHORE,Bulk Carrier,5BNX3,9481685, Cyprus,,209923000,VesselFinder
209933000,UBC SAGUNTO,Bulk Carrier,5BBF3,9426867, Cyprus,,209933000,VesselFinder
209941000,VENUS HISTORY,Bulk Carrier,5BKT3,9591600, Cyprus,,209941000,VesselFinder
209996000,GREENWING,Bulk Carrier,P3GG9,9230921, Cyprus,,209996000,VesselFinder
210054000,SANDPIPER,Bulk Carrier,5BQD3,9623831, Cyprus,,210054000,VesselFinder
210066000,DIMITRIS APESAKIS,Bulk Carrier,5BJW2,9398656, Cyprus,,210066000,VesselFinder
210071000,GREEN POWER,Bulk Carrier,7JRZ,9276729, Japan,,431018000,VesselFinder
210073000,PEDHOULAS TRADER,Bulk Carrier,C4JM2,9296626, Cyprus,,210073000,VesselFinder
210083000,EFESSOS WAVE,Bulk Carrier,5BPG3,9454905, Cyprus,,210083000,VesselFinder
210104000,PEDHOULAS BUILDER,Bulk Carrier,5BQJ3,9589255, Cyprus,,210104000,VesselFinder
210115000,OCEAN GLORY,Bulk Carrier,C4MC2,9278648, Cyprus,,210115000,VesselFinder
210177000,MARINER II,Bulk Carrier,P3MY9,8301656, Cyprus,,210177000,VesselFinder
210219000,SILVERSTAR,Bulk Carrier,C4MH2,9194880, Cyprus,,210219000,VesselFinder
210234000,UBC SANTA MARTA,Bulk Carrier,5BDK2,9380805, Cyprus,,210234000,VesselFinder
210263000,WESTERN AIDA,Bulk Carrier,5BPY3,9609677, Cyprus,,210263000,VesselFinder
210302000,GRAECIA UNIVERSALIS,Bulk Carrier,C4BG2,9295127, Cyprus,,210302000,VesselFinder
210308000,NATS EMPEROR,Bulk Carrier,P3XL8,7713125, Cyprus,,210308000,VesselFinder
210325000,WHISTLER,Bulk Carrier,5BCD3,9358371, Cyprus,,210325000,VesselFinder
210479000,ALMASI,Bulk Carrier,P3CN9,9222481, Cyprus,,210479000,VesselFinder
210549000,ASHOK,Bulk Carrier,5BRD3,9481697, Cyprus,,210549000,VesselFinder
210558000,KIBALI,Bulk Carrier,5BHX3,9558696, Cyprus,,210558000,VesselFinder
210581000,CAPE RACE,Bulk Carrier,5BRQ3,9601728, Cyprus,,210581000,VesselFinder
210649000,EVRIALOS,Bulk Carrier, P3LX9,8600595, Cyprus,,210649000,VesselFinder
210698000,NICOLAOS A.,Bulk Carrier,C4KE2,9232151, Cyprus,,210698000,VesselFinder
210711000,AZIZI,Bulk Carrier,C4KV2,9238210, Cyprus,,210711000,VesselFinder
210718000,SCYTHIA GRAECA,Bulk Carrier,P3GN9,9229623, Cyprus,,210718000,VesselFinder
210777000,UBC SAIKI,Bulk Carrier,P3GY9,9255062, Cyprus,,210777000,VesselFinder
210849000,AGIOS EFRAIM,Bulk Carrier,C4SJ2,9156278, Cyprus,,210849000,VesselFinder
210897000,PROIKONISSOS,Bulk Carrier,P3CD6,8309725, Cyprus,,210897000,VesselFinder
210911000,CAPE KASOS,Bulk Carrier,5BQS3,9627069, Cyprus,,210911000,VesselFinder
210940000,CRETAN WAVE,Bulk Carrier,C4XH2,9227675, Cyprus,,210940000,VesselFinder
210963000,PEDHOULAS FIGHTER,Bulk Carrier,5BRC3,9610286, Cyprus,,210963000,VesselFinder
210982000,PEDHOULAS LEADER,Bulk Carrier,C4SX2,9323065, Cyprus,,210982000,VesselFinder
210985000,ATLAS EXPLORER,Bulk Carrier,5BTQ2,9109902, Cyprus,,210985000,VesselFinder
210989000,DARIA,Bulk Carrier,P3TC6,9065912, Cyprus,,210989000,VesselFinder
212046000,PANAMAX BLESSING,Bulk Carrier,5BWY2,9085869, Cyprus,,212046000,VesselFinder
212054000,CAPE ISLAND,Bulk Carrier,P3QT9,9277711, Cyprus,,212054000,VesselFinder
212060000,ORIENT CENTAUR,Bulk Carrier,5BYD2,9464572, Cyprus,,212060000,VesselFinder
212103000,CAPE OLIVE,Bulk Carrier,5BYF2,9125451, Cyprus,,212103000,VesselFinder
212139000,VENUS HERITAGE,Bulk Carrier,5BDU3,9468786, Cyprus,,212139000,VesselFinder
212161000,CAP FERRAT,Bulk Carrier,5BRY3,9209128, Cyprus,,212161000,VesselFinder
212217000,GOODFAITH,Bulk Carrier,C4SY2,9076404, Cyprus,,212217000,VesselFinder
212257000,ORIENT TARGET,Bulk Carrier,5BRW2,9467548, Cyprus,,212257000,VesselFinder
212258000,ORIENT TIDE,Bulk Carrier,5BRX2,9467550, Cyprus,,212258000,VesselFinder
212273000,PANAYIOTA K,Bulk Carrier,5BYU2,9455856, Cyprus,,212273000,VesselFinder
212275000,MAESTRO EAGLE,Bulk Carrier,5BDB3,9426879, Cyprus,,212275000,VesselFinder
212340000,MACCOA,Bulk Carrier,5BTE2,9413913, Cyprus,,212340000,VesselFinder
212372000,BRANT,Bulk Carrier,5BBK2,9393151, Cyprus,,212372000,VesselFinder
212384000,CAPE KENNEDY,Bulk Carrier,5BPP3,9627057, Cyprus,,212384000,VesselFinder
212425000,DIANA,Bulk Carrier,P3PY7,9133769, Cyprus,,212425000,VesselFinder
212526000,DELIA,Bulk Carrier,P3VA7,9133771, Cyprus,,212526000,VesselFinder
212602000,UBC BREMEN,Bulk Carrier,P3ZA7,9177961, Cyprus,,212602000,VesselFinder
212643000,UBC BATON ROUGE,Bulk Carrier,P3BC8,9177973, Cyprus,,212643000,VesselFinder
212728000,MONTROSE,Bulk Carrier,5BYV2,9223813, Cyprus,,212728000,VesselFinder
212734000,CHESTNUT,Bulk Carrier,5BQT2,9477866, Cyprus,,212734000,VesselFinder
212771000,PANAMAX STRENGTH,Bulk Carrier,P3HD8,8204420, Cyprus,,212771000,VesselFinder
212773000,ISA,Bulk Carrier,P3HF8,9180358, Cyprus,,212773000,VesselFinder
212808000,MERGANSER,Bulk Carrier,5BCB3,9594432, Cyprus,,212808000,VesselFinder
212836000,ISADORA,Bulk Carrier,P3LA8,9180372, Cyprus,,212836000,VesselFinder
212855000,UNIVERSAL ANTWERP,Bulk Carrier,5BTC2,9509255, Cyprus,,212855000,VesselFinder
212914000,NIKOMARIN,Bulk Carrier,C4UF2,9401506, Cyprus,,212914000,VesselFinder
212919000,ATROMITOS,Bulk Carrier,P3QL8,8914702, Cyprus,,212919000,VesselFinder
212942000,PRAETORIUS,Bulk Carrier,5BRS2,9470856, Cyprus,,212942000,VesselFinder
215025000,ZAFER,Bulk Carrier,9HA2609,9579315, Malta,,215025000,VesselFinder
215037000,=ARCADIA=,Bulk Carrier,9HYW6,9217917, Malta,,215037000,VesselFinder
215038000,PHILIPPOS A.,Bulk Carrier,9HA2617,9448009, Malta,,215038000,VesselFinder
215039000,EVGENIA,Bulk Carrier,9HA2618,9447990, Malta,,215039000,VesselFinder
215040000,CALLIOPE P.,Bulk Carrier,9HA2619,9447988, Malta,,215040000,VesselFinder
215046000,ARAYA,Bulk Carrier,9HAP7,9224843, Malta,,215046000,VesselFinder
215047000,ALTHEA,Bulk Carrier,9HAQ7,9224855, Malta,,215047000,VesselFinder
215060000,ALLEGRA,Bulk Carrier,9HA2626,9519169, Malta,,215060000,VesselFinder
215080000,DORIS,Bulk Carrier,9HA2632,9509425, Malta,,215080000,VesselFinder
215083000,PORT ESTORIL,Bulk Carrier,9HBN7,9231561, Malta,,215083000,VesselFinder
215144000,MAR,Bulk Carrier,V7ZR4,9586447, Marshall Islands,,538090462,VesselFinder
215162000,MINOAN FALCON,Bulk Carrier,9HA2660,9605841, Malta,,215162000,VesselFinder
215209000,SEAVENUS,Bulk Carrier,9HGO7,9205940, Malta,,215209000,VesselFinder
215222000,ALPHA CONFIDENCE,Bulk Carrier,9HA2674,9455040, Malta,,215222000,VesselFinder
215228000,AMALIA,Bulk Carrier,9HA2677,9588354, Malta,,215228000,VesselFinder
215268000,PESSADA,Bulk Carrier,9HIH7,9174270, Malta,,215268000,VesselFinder
215295000,SEA LAVENDER,Bulk Carrier,9HJH7,9254989, Malta,,215295000,VesselFinder
215297000,SEALADY,Bulk Carrier,9HJM7,9104421, Malta,,215297000,VesselFinder
215305000,STEFANOS T,Bulk Carrier,9HA2700,9583744, Malta,,215305000,VesselFinder
215317000,EIRINI K,Bulk Carrier,9HJW7,9083811, Malta,,215317000,VesselFinder
215350000,ALPHA DIGNITY,Bulk Carrier,9HA2708,9462811, Malta,,215350000,VesselFinder
215454000,JABAL NAFUSA,Bulk Carrier,9HA2730,9589384, Malta,,215454000,VesselFinder
215512000,INA,Bulk Carrier,9HRS7,9252498, Malta,,215512000,VesselFinder
215517000,ALYCIA,Bulk Carrier,9HA2749,9588366, Malta,,215517000,VesselFinder
215522000,ALINDA,Bulk Carrier,9HA2751,9588378, Malta,,215522000,VesselFinder
215539000,BALGARKA,Bulk Carrier,9HRD7,9158159, Malta,,215539000,VesselFinder
215632000,CORONADO,Bulk Carrier,9HVG7,9200562, Malta,,215632000,VesselFinder
215683000,COLCHESTER CASTLE,Bulk Carrier,9HA2784,9137428, Malta,,215683000,VesselFinder
215713000,SEALUCK II,Bulk Carrier,9HXU7,9288344, Malta,,215713000,VesselFinder
215714000,SEABOSS,Bulk Carrier,9HXV7,9288332, Malta,,215714000,VesselFinder
215720000,CETUS STAR,Bulk Carrier,9HYP7,9278741, Malta,,215720000,VesselFinder
215733000,REDONDO,Bulk Carrier,9HRS8,9211597, Malta,,215733000,VesselFinder
215735000,NAVIOS ULYSSES,Bulk Carrier,9HSJ9,9317494, Malta,,215735000,VesselFinder
215738000,PANORMOS,Bulk Carrier,9HWW9,9480538, Malta,,215738000,VesselFinder
215796000,FATIH SULTAN MEHMET,Bulk Carrier,9HAW8,8308874, Malta,,215796000,VesselFinder
215805000,KIRAN TURKIYE,Bulk Carrier,9HA2793,9473353, Malta,,215805000,VesselFinder
215839000,ASSIMINA,Bulk Carrier,9HCR8,9145669, Malta,,215839000,VesselFinder
215850000,CATALINA,Bulk Carrier,9HDE8,9299604, Malta,,215850000,VesselFinder
215853000,ALAMEDA,Bulk Carrier,9HDG8,9228174, Malta,,215853000,VesselFinder
215865000,SONOMA,Bulk Carrier,9HDS8,9236195, Malta,,215865000,VesselFinder
215873000,MV INTREPID,Bulk Carrier,9HDY8,9324629, Malta,,215873000,VesselFinder
219194000,NORD NEPTUNE,Bulk Carrier,OZDR2,9310537, Denmark,,219194000,VesselFinder
220459000,NORDTRAMP,Bulk Carrier,OVRF2,9233923, Denmark,,220459000,VesselFinder
220465000,NORDPOL,Bulk Carrier,OVSF2,9253193, Denmark,,220465000,VesselFinder
225422000,BRENS,Bulk Carrier,EAHU,9147887, Spain,,225422000,VesselFinder
229003000,ADFINES NORTH,Bulk Carrier,9HA2980,9621869, Malta,,229003000,VesselFinder
229012000,ADFINES EAST,Bulk Carrier,9HA2988,9621883, Malta,,229012000,VesselFinder
229032000,NBA MONET,Bulk Carrier,9HA3008,9512305, Malta,,229032000,VesselFinder
229035000,LOWLANDS BRILLIANCE,Bulk Carrier,9HA3015,9227003, Malta,,229035000,VesselFinder
229047000,JETSTREAM,Bulk Carrier,9HA3024,9528184, Malta,,229047000,VesselFinder
229057000,ARIANA,Bulk Carrier,9HA3031,9316048, Malta,,229057000,VesselFinder
229081000,ATLANTIC ELM,Bulk Carrier,9HA3054,9558244, Malta,,229081000,VesselFinder
229101000,STADION II,Bulk Carrier,9HA3070,9414462, Malta,,229101000,VesselFinder
229120000,AOM APHRODITE,Bulk Carrier,9HA3085,9590096, Malta,,229120000,VesselFinder
229125000,TRANSATLANTIC,Bulk Carrier,9HA3088,9597238, Malta,,229125000,VesselFinder
229160000,KRITON,Bulk Carrier,V7GY9,9275141, Marshall Islands,,538005787,VesselFinder
229212000,MONEMVASIA,Bulk Carrier,9HA3152,9455686, Malta,,229212000,VesselFinder
229287000,DELOS,Bulk Carrier,9HA3205,9585601, Malta,,229287000,VesselFinder
229290000,ANNA OLDENDORFF,Bulk Carrier,9HA3210,9240809, Malta,,229290000,VesselFinder
230624000,ARKADIA,Bulk Carrier,OJPB,9590797, Finland,,230624000,VesselFinder
230625000,KUMPULA,Bulk Carrier,OJPC,9590802, Finland,,230625000,VesselFinder
232731000,OCEAN PREFECT,Bulk Carrier,MLAZ5,9249257, United Kingdom,,232731000,VesselFinder
232963000,CLYMENE,Bulk Carrier,MPPC2,9307657, United Kingdom,,232963000,VesselFinder
234065000,FORCE RANGER,Bulk Carrier,MVQN8,9117313, United Kingdom,,234065000,VesselFinder
234180000,ENERGY RANGER,Bulk Carrier,MWZD2,9117325, United Kingdom,,234180000,VesselFinder
234245000,POWER RANGER,Bulk Carrier,MWM14,9123740, United Kingdom,,234245000,VesselFinder
235005110,BET PRINCE,Bulk Carrier,VQFR7,9041045, United Kingdom,,235005110,VesselFinder
235006990,OLYMPIUS,Bulk Carrier,MDDB5,9266956, United Kingdom,,235006990,VesselFinder
235008410,OSTENDE MAX,Bulk Carrier,MGRN3,9164653, United Kingdom,,235008410,VesselFinder
235008420,ELBE MAX,Bulk Carrier,MGUS9,9171278, United Kingdom,,235008420,VesselFinder
235057131,RTM WAKMATHA,Bulk Carrier,9V2768,9341914, Singapore,,564777000,VesselFinder
235057797,BET FIGHTER,Bulk Carrier,MXHM,9004839, United Kingdom,,235057797,VesselFinder
235061141,RTM PIIRAMU,Bulk Carrier,9V2769,9341926, Singapore,,564784000,VesselFinder
235065452,RTM WEIPA,Bulk Carrier,9V2770,9341938, Singapore,,564785000,VesselFinder
235067366,SEA BREEZE,Bulk Carrier,2BMD9,9436654, United Kingdom,,235067366,VesselFinder
235069405,RTM TWARRA,Bulk Carrier,9V2771,9373034, Singapore,,564788000,VesselFinder
235073289,RTM GLADSTONE,Bulk Carrier,9V2772,9373046, Singapore,,564806000,VesselFinder
235074613,GENEROUS,Bulk Carrier,2CPA5,9398747, United Kingdom,,235074613,VesselFinder
235074615,GENIUS,Bulk Carrier,2CPA7,9398759, United Kingdom,,235074615,VesselFinder
235074616,IMPERIUS,Bulk Carrier,2CPA8,9403504, United Kingdom,,235074616,VesselFinder
235074619,SPARTACUS,Bulk Carrier,2CPB3,9403528, United Kingdom,,235074619,VesselFinder
235074621,TAURUS,Bulk Carrier,2CPB4,9403530, United Kingdom,,235074621,VesselFinder
235074967,GERALDINE MANX,Bulk Carrier,2CQR9,9496147, United Kingdom,,235074967,VesselFinder
235075135,STAR MANX,Bulk Carrier,2CRK8,9496135, United Kingdom,,235075135,VesselFinder
235075729,F.D. ISABELLA,Bulk Carrier,2CTV7,9494096, United Kingdom,,235075729,VesselFinder
235076734,TIANHUIQINGWU01,Bulk Carrier,2CYE2,9563380, China,,413324990,VesselFinder
235079725,NORDIC STOCKHOLM,Bulk Carrier,2DKI2,9563392, United Kingdom,,235079725,VesselFinder
235080614,EMILIE BULKER,Bulk Carrier,2DNX6,9497177, United Kingdom,,235080614,VesselFinder
235082802,NORDIC RIGA,Bulk Carrier,2DXO7,9563407, United Kingdom,,235082802,VesselFinder
235083944,MV EVER ALLIANCE,Bulk Carrier,3EBN5,9423255, Panama,,351928000,VesselFinder
235085919,EVER RELIANCE,Bulk Carrier,3EWX9,9423578, Panama,,353157000,VesselFinder
235086274,TEN JIN MARU,Bulk Carrier,2EMA9,9520833, United Kingdom,,235086274,VesselFinder
235087134,EMILY MANX,Bulk Carrier,2EPR4,9238222, United Kingdom,,235087134,VesselFinder
235088471,ELVIRA BULKER,Bulk Carrier,OWLC2,9424132, Denmark,,219582000,VesselFinder
235089334,BERGE ENTERPRISE,Bulk Carrier,2EZE6,9112090, United Kingdom,,235089334,VesselFinder
235090031,TEN JO MARU,Bulk Carrier,2FCE5,9599119, United Kingdom,,235090031,VesselFinder
235090079,NORDIC MALMOE,Bulk Carrier,2FCK4,9602679, United Kingdom,,235090079,VesselFinder
235090269,NICOLINE BULKER,Bulk Carrier,2FDF7,9544140, United Kingdom,,235090269,VesselFinder
235090609,CHESHIRE,Bulk Carrier,2FEQ5,9593646, United Kingdom,,235090609,VesselFinder
235090757,RTM CARTIER,Bulk Carrier,9V2774,9591313, Singapore,,564812000,VesselFinder
235829000,IRON BARON,Bulk Carrier,MDHZ4,9169249, United Kingdom,,235829000,VesselFinder
235842000,PACIFIC BREEZE,Bulk Carrier,MDUG7,9278430, United Kingdom,,235842000,VesselFinder
236111782,UBC ORISTANO,Bulk Carrier,ZDKR2,9463657, Gibraltar,,236111782,VesselFinder
236111783,UBC OLIMBUS,Bulk Carrier,ZDKR3,9463669, Gibraltar,,236111783,VesselFinder
236607000,LAST TYCOON,Bulk Carrier,ZDJZ6,9498303, Gibraltar,,236607000,VesselFinder
237091000,ALEXANDRIA,Bulk Carrier,SXCQ,8004181, Greece,,237091000,VesselFinder
237645000,OINOUSSIAN LION,Bulk Carrier,SYYQ,9122849, Greece,,237645000,VesselFinder
237926000,ANANGEL PRIDE,Bulk Carrier,SYAG,9039640, Greece,,237926000,VesselFinder
238145000,SPLIT,Bulk Carrier,9AIQ,9154505, Croatia,,238145000,VesselFinder
238223000,PRIVLAKA,Bulk Carrier,9AA4485,9302463, Croatia,,238223000,VesselFinder
238234000,LIBERTAS,Bulk Carrier,9AA5195,9321914, Croatia,,238234000,VesselFinder
238236000,IMPERIAL,Bulk Carrier,9AA5298,9321926, Croatia,,238236000,VesselFinder
238262000,RAVNI KOTARI,Bulk Carrier,9AA6971,9489168, Croatia,,238262000,VesselFinder
238263000,OBROVAC,Bulk Carrier,9AA6986,9489170, Croatia,,238263000,VesselFinder
238264000,BIOGRAD,Bulk Carrier,9AA6987,9465320, Croatia,,238264000,VesselFinder
238293000,SVETI DUJAM,Bulk Carrier,9AA7459,9519638, Croatia,,238293000,VesselFinder
238297000,VERUDA,Bulk Carrier,9AA8040,9585546, Croatia,,238297000,VesselFinder
239070000,ANGELIC GRACE,Bulk Carrier,SVCD,9235232, Greece,,239070000,VesselFinder
239172000,ANANGEL SPLENDOUR,Bulk Carrier,SWUX,9045560, Greece,,239172000,VesselFinder
239282000,SAMJOHN SPIRIT,Bulk Carrier,SVCJ,9074676, Greece,,239282000,VesselFinder
